,기준_년_코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,총 상주인구 수,상권_코드_명,아파트_단지_수,아파트_평균_면적,아파트_평균_시가
3126,2019,4,R,전통시장,1001329,1458.0,동부골목시장,13.0,39.0,112455811.0
3127,2019,4,R,전통시장,1001328,75.0,이문제일시장,1.0,68.0,181333333.0
3128,2019,4,R,전통시장,1001327,242.0,이경시장,1.0,66.0,180272727.0
3129,2019,4,R,전통시장,1001326,1231.0,회기시장,5.0,38.0,108034812.0
3130,2019,4,R,전통시장,1001325,59.0,NaN,NaN,NaN,NaN
3131,2019,4,R,전통시장,1001324,228.0,전곡시장,4.0,62.0,184050000.0
3132,2019,4,R,전통시장,1001323,442.0,답십리시장,2.0,59.0,126630952.0
3133,2019,4,R,전통시장,1001321,295.0,NaN,NaN,NaN,NaN
3134,2019,4,R,전통시장,1001320,93.0,NaN,NaN,NaN,NaN
3135,2019,4,R,전통시장,1001319,93.0,NaN,NaN,NaN,NaN
3136,2019,4,R,전통시장,1001318,166.0,NaN,NaN,NaN,NaN
3137,2019,4,R,전통시장,1001317,171.0,청량리농수산물시장,4.0,56.0,171350000.0
3138,2019,4,R,전통시장,1001316,2075.0,서울약령시장,3.0,41.0,129669697.0
3139,2019,4,R,전통시장,1001315,3.0,NaN,NaN,NaN,NaN
3140,2019,4,R,전통시장,1001314,9.0,NaN,NaN,NaN,NaN
3141,2019,4,R,전통시장,1001313,454.0,청량리수산시장,1.0,43.0,156000000.0
3142,2019,4,R,전통시장,1001312,23.0,NaN,NaN,NaN,NaN
3143,2019,4,R,전통시장,1001310,140.0,구의시장,1.0,46.0,186900000.0
3144,2019,4,R,전통시장,1001309,68.0,조양시장,3.0,19.0,82587413.0
3145,2019,4,R,전통시장,1001308,893.0,영동교골목시장,9.0,56.0,185815697.0
3146,2019,4,R,전통시장,1001307,352.0,NaN,NaN,NaN,NaN
3147,2019,4,R,전통시장,1001306,168.0,노룬산골목시장,1.0,24.0,98000000.0
3148,2019,4,R,전통시장,1001305,61.0,자양종합시장,1.0,63.0,246100000.0
3149,2019,4,R,전통시장,1001304,1953.0,자양골목시장,33.0,49.0,171182500.0
3150,2019,4,R,전통시장,1001303,88.0,신성골목시장,1.0,55.0,97000000.0
3151,2019,4,R,전통시장,1001302,447.0,면곡골목시장,4.0,48.0,143467857.0
3152,2019,4,R,전통시장,1001301,793.0,중곡제일시장,2.0,67.0,180760234.0
3153,2019,4,R,전통시장,1001300,935.0,화양제일골목시장,8.0,31.0,107348611.0
3154,2019,4,R,전통시장,1001299,17.0,NaN,NaN,NaN,NaN
3155,2019,4,R,전통시장,1001298,1894.0,성동용답상가시장,12.0,63.0,135334325.0
3156,2019,4,R,전통시장,1001297,576.0,뚝도시장,1.0,53.0,206038462.0
3157,2019,4,R,전통시장,1001296,214.0,NaN,NaN,NaN,NaN
3158,2019,4,R,전통시장,1001295,1536.0,행당시장,1.0,59.0,127666667.0
3159,2019,4,R,전통시장,1001294,320.0,마장축산물시장,1.0,109.0,178200000.0
3160,2019,4,R,전통시장,1001293,4.0,NaN,NaN,NaN,NaN
3161,2019,4,R,전통시장,1001292,42.0,이태원제일시장,2.0,58.0,194700000.0
3162,2019,4,R,전통시장,1001291,65.0,NaN,NaN,NaN,NaN
3163,2019,4,R,전통시장,1001290,101.0,이촌종합시장,4.0,75.0,278608333.0
3164,2019,4,R,전통시장,1001289,396.0,NaN,NaN,NaN,NaN
3165,2019,4,R,전통시장,1001288,31.0,NaN,NaN,NaN,NaN
3166,2019,4,R,전통시장,1001287,87.0,NaN,NaN,NaN,NaN
3167,2019,4,R,전통시장,1001286,284.0,후암시장,2.0,56.0,161094828.0
3168,2019,4,R,전통시장,1001285,90.0,NaN,NaN,NaN,NaN
3169,2019,4,R,전통시장,1001284,994.0,서울중앙시장,1.0,44.0,107222222.0
3170,2019,4,R,전통시장,1001283,818.0,백학시장,5.0,56.0,142100000.0
3171,2019,4,R,전통시장,1001282,918.0,약수시장,13.0,60.0,155148043.0
3172,2019,4,R,전통시장,1001281,1.0,NaN,NaN,NaN,NaN
3173,2019,4,R,전통시장,1001279,56.0,동평화시장,2.0,65.0,136437006.0
3174,2019,4,R,전통시장,1001277,290.0,방산종합시장,1.0,34.0,62500000.0
3175,2019,4,R,전통시장,1001276,4.0,NaN,NaN,NaN,NaN
3176,2019,4,R,전통시장,1001275,151.0,NaN,NaN,NaN,NaN
3177,2019,4,R,전통시장,1001274,277.0,NaN,NaN,NaN,NaN
3178,2019,4,R,전통시장,1001273,72.0,NaN,NaN,NaN,NaN
3179,2019,4,R,전통시장,1001272,10.0,NaN,NaN,NaN,NaN
3180,2019,4,R,전통시장,1001271,739.0,동묘시장,3.0,35.0,131482828.0
3181,2019,4,R,전통시장,1001270,345.0,NaN,NaN,NaN,NaN
3182,2019,4,R,전통시장,1001269,67.0,동문시장,1.0,44.0,79826923.0
3183,2019,4,R,전통시장,1001268,150.0,NaN,NaN,NaN,NaN
3184,2019,4,R,전통시장,1001267,109.0,NaN,NaN,NaN,NaN
3185,2019,4,R,전통시장,1001266,2.0,NaN,NaN,NaN,NaN
3186,2019,4,R,전통시장,1001265,63.0,NaN,NaN,NaN,NaN
3187,2019,4,R,전통시장,1001264,663.0,통인시장,7.0,100.0,246036295.0
3188,2019,4,D,발달상권,1001263,257.0,서울 노원구 노원역_3,1.0,19.0,75285714.0
3189,2019,4,D,발달상권,1001262,17.0,NaN,NaN,NaN,NaN
3190,2019,4,D,발달상권,1001261,676.0,서울 노원구 노원역_1,3.0,58.0,233511364.0
3191,2019,4,D,발달상권,1001260,446.0,창동역,1.0,15.0,74600000.0
3192,2019,4,D,발달상권,1001259,743.0,서울 강북구 수유역_3,3.0,55.0,104986111.0
3193,2019,4,D,발달상권,1001258,185.0,NaN,NaN,NaN,NaN
3194,2019,4,D,발달상권,1001257,2074.0,서울 강북구 수유역_2,19.0,60.0,130204509.0
3195,2019,4,D,발달상권,1001256,790.0,서울 강북구 수유역_1,8.0,44.0,105639701.0
3196,2019,4,D,발달상권,1001255,116.0,서울 은평구 연신내역_3,1.0,22.0,38157895.0
3197,2019,4,D,발달상권,1001254,1021.0,서울 은평구 연신내역_2,9.0,40.0,84308521.0
3198,2019,4,D,발달상권,1001253,203.0,서울 은평구 연신내역_1,3.0,49.0,169500812.0
3199,2019,4,D,발달상권,1001252,911.0,서울 성북구 미아삼거리역_2,2.0,39.0,99833333.0
3200,2019,4,D,발달상권,1001251,355.0,서울 강북구 미아삼거리역_1,3.0,39.0,104958995.0
3201,2019,4,D,발달상권,1001250,784.0,서울 은평구 불광역_3,10.0,23.0,112063821.0
3202,2019,4,D,발달상권,1001249,731.0,서울 은평구 불광역_2,8.0,38.0,114937500.0
3203,2019,4,D,발달상권,1001248,536.0,서울 은평구 불광역_1,10.0,49.0,107145397.0
3204,2019,4,D,발달상권,1001247,86.0,NaN,NaN,NaN,NaN
3205,2019,4,D,발달상권,1001246,890.0,미아사거리_1,2.0,52.0,202972608.0
3206,2019,4,D,발달상권,1001245,1105.0,서울 성북구 성신여대입구역,3.0,47.0,166444444.0
3207,2019,4,D,발달상권,1001244,373.0,경희대학교,2.0,20.0,78125000.0
3208,2019,4,D,발달상권,1001242,629.0,혜화역 대학로_3,8.0,43.0,119176151.0
3209,2019,4,D,발달상권,1001241,791.0,혜화역 대학로_2,8.0,68.0,197466880.0
3210,2019,4,D,발달상권,1001240,489.0,혜화역 대학로_1,12.0,54.0,121877083.0
3211,2019,4,D,발달상권,1001239,1416.0,디지털미디어시티,2.0,85.0,505752016.0
3212,2019,4,D,발달상권,1001238,2678.0,서울 동대문구 청량리역,3.0,116.0,360368889.0
3213,2019,4,D,발달상권,1001237,279.0,서울 종로구 경복궁역_2,3.0,65.0,232902778.0
3214,2019,4,D,발달상권,1001236,277.0,서울 종로구 안국역_2,3.0,72.0,189183333.0
3215,2019,4,D,발달상권,1001235,115.0,NaN,NaN,NaN,NaN
3216,2019,4,D,발달상권,1001234,584.0,서울 종로구 경복궁역_1,7.0,67.0,225727891.0
3217,2019,4,D,발달상권,1001233,130.0,NaN,NaN,NaN,NaN
3218,2019,4,D,발달상권,1001232,2101.0,NaN,NaN,NaN,NaN
3219,2019,4,D,발달상권,1001231,420.0,서울 동대문구 신설동역_2,3.0,40.0,112819597.0
3220,2019,4,D,발달상권,1001230,797.0,인사동,1.0,85.0,152174497.0
3221,2019,4,D,발달상권,1001229,276.0,서울 종로구 종로5가역_4,2.0,25.0,73000000.0
3222,2019,4,D,발달상권,1001228,736.0,NaN,NaN,NaN,NaN
3223,2019,4,D,발달상권,1001227,608.0,NaN,NaN,NaN,NaN
3224,2019,4,D,발달상권,1001226,2188.0,서울 종로구 종로5가역_2,5.0,58.0,203462975.0
3225,2019,4,D,발달상권,1001225,450.0,NaN,NaN,NaN,NaN
3226,2019,4,D,발달상권,1001224,291.0,서울 동대문구 신설동역_1,1.0,78.0,167500000.0
3227,2019,4,D,발달상권,1001223,2941.0,서울 종로구 광화문역_2,6.0,108.0,418501389.0
3228,2019,4,D,발달상권,1001222,833.0,동묘앞역,2.0,75.0,346709056.0
3229,2019,4,D,발달상권,1001221,4119.0,장안동사거리,13.0,64.0,190951237.0
3230,2019,4,D,발달상권,1001220,582.0,NaN,NaN,NaN,NaN
3231,2019,4,D,발달상권,1001219,120.0,NaN,NaN,NaN,NaN
3232,2019,4,D,발달상권,1001218,20.0,NaN,NaN,NaN,NaN
3233,2019,4,D,발달상권,1001217,24.0,NaN,NaN,NaN,NaN
3234,2019,4,D,발달상권,1001216,209.0,NaN,NaN,NaN,NaN
3235,2019,4,D,발달상권,1001215,15.0,NaN,NaN,NaN,NaN
3236,2019,4,D,발달상권,1001214,3.0,NaN,NaN,NaN,NaN
3237,2019,4,D,발달상권,1001213,161.0,종각역 젊음의 거리,1.0,21.0,95285714.0
3238,2019,4,D,발달상권,1001212,1449.0,NaN,NaN,NaN,NaN
3239,2019,4,D,발달상권,1001211,21.0,NaN,NaN,NaN,NaN
3240,2019,4,D,발달상권,1001210,1091.0,NaN,NaN,NaN,NaN
3241,2019,4,D,발달상권,1001209,66.0,NaN,NaN,NaN,NaN
3242,2019,4,D,발달상권,1001208,469.0,서울 중구 을지로3가역_2,2.0,77.0,206803248.0
3243,2019,4,D,발달상권,1001207,336.0,서울 중구 신당역_2,1.0,17.0,106600000.0
3244,2019,4,D,발달상권,1001206,875.0,서대문구 서대문역_2,3.0,54.0,146131481.0
3245,2019,4,D,발달상권,1001205,406.0,동대문역사문화공원역,1.0,46.0,77500000.0
3246,2019,4,D,발달상권,1001204,396.0,NaN,NaN,NaN,NaN
3247,2019,4,D,발달상권,1001203,138.0,NaN,NaN,NaN,NaN
3248,2019,4,D,발달상권,1001202,1.0,NaN,NaN,NaN,NaN
3249,2019,4,D,발달상권,1001201,871.0,서울 중구 신당역_1,6.0,68.0,206903558.0
3250,2019,4,D,발달상권,1001200,261.0,NaN,NaN,NaN,NaN
3251,2019,4,D,발달상권,1001199,1378.0,서울 중구 충무로역_2,2.0,72.0,186431328.0
3252,2019,4,D,발달상권,1001198,2266.0,서울 강서구 송정역,24.0,48.0,108424092.0
3253,2019,4,D,발달상권,1001197,1390.0,장한평역_2,7.0,62.0,156576020.0
3254,2019,4,D,발달상권,1001196,323.0,NaN,NaN,NaN,NaN
3255,2019,4,D,발달상권,1001195,633.0,왕십리역_2,1.0,20.0,155000000.0
3256,2019,4,D,발달상권,1001194,104.0,NaN,NaN,NaN,NaN
3257,2019,4,D,발달상권,1001193,227.0,장한평역_1,2.0,85.0,220642857.0
3258,2019,4,D,발달상권,1001192,787.0,서울 중구 충무로역_1,2.0,49.0,152178571.0
3259,2019,4,D,발달상권,1001191,1.0,NaN,NaN,NaN,NaN
3260,2019,4,D,발달상권,1001190,1450.0,장한평역,1.0,26.0,35333333.0
3261,2019,4,D,발달상권,1001189,1251.0,서울 중구 명동역,2.0,65.0,199446429.0
3262,2019,4,D,발달상권,1001188,306.0,장충동 족발거리,1.0,45.0,122090909.0
3263,2019,4,D,발달상권,1001187,1011.0,한양시장,11.0,48.0,100299439.0
3264,2019,4,D,발달상권,1001186,1962.0,서울 서대문구 이대역,10.0,37.0,119183235.0
3265,2019,4,D,발달상권,1001185,2661.0,서울 서대문구 신촌역,19.0,55.0,102268415.0
3266,2019,4,D,발달상권,1001184,153.0,NaN,NaN,NaN,NaN
3267,2019,4,D,발달상권,1001183,395.0,서울 마포구 홍대입구역_2,11.0,46.0,122198841.0
3268,2019,4,D,발달상권,1001182,3885.0,홍익대학교 주변,92.0,48.0,129936955.0
3269,2019,4,D,발달상권,1001181,1755.0,서울 광진구 군자역,18.0,45.0,129333554.0
3270,2019,4,D,발달상권,1001180,938.0,신촌역,9.0,31.0,80581164.0
3271,2019,4,D,발달상권,1001179,3194.0,강서구청,35.0,48.0,116505290.0
3272,2019,4,D,발달상권,1001178,496.0,서울 마포구 홍대입구역_1,10.0,42.0,125484374.0
3273,2019,4,D,발달상권,1001177,52.0,NaN,NaN,NaN,NaN
3274,2019,4,D,발달상권,1001176,6.0,NaN,NaN,NaN,NaN
3275,2019,4,D,발달상권,1001175,2863.0,서울 강동구 고덕역,6.0,98.0,396060866.0
3276,2019,4,D,발달상권,1001174,1309.0,등촌역,15.0,40.0,134866005.0
3277,2019,4,D,발달상권,1001173,1943.0,서울 강동구 명일역,14.0,58.0,155933770.0
3278,2019,4,D,발달상권,1001172,823.0,어린이대공원역,3.0,65.0,377166667.0
3279,2019,4,D,발달상권,1001171,16.0,NaN,NaN,NaN,NaN
3280,2019,4,D,발달상권,1001170,346.0,NaN,NaN,NaN,NaN
3281,2019,4,D,발달상권,1001169,496.0,서울 용산구 숙대입구역,3.0,67.0,359000000.0
3282,2019,4,D,발달상권,1001168,243.0,남영역,2.0,60.0,279531746.0
3283,2019,4,D,발달상권,1001167,484.0,NaN,NaN,NaN,NaN
3284,2019,4,D,발달상권,1001166,2945.0,서울 마포구 마포역_2,13.0,84.0,324211003.0
3285,2019,4,D,발달상권,1001165,2003.0,서울 광진구 건대입구역_2,8.0,38.0,124665659.0
3286,2019,4,D,발달상권,1001164,690.0,서울 마포구 마포역_1,3.0,80.0,259153509.0
3287,2019,4,D,발달상권,1001163,4782.0,서울 강동구 천호역_2,9.0,63.0,205462738.0
3288,2019,4,D,발달상권,1001162,933.0,서울 광진구 건대입구역_1,10.0,41.0,148428902.0
3289,2019,4,D,발달상권,1001161,525.0,NaN,NaN,NaN,NaN
3290,2019,4,D,발달상권,1001160,1865.0,서울 광진구 구의역,19.0,43.0,134465230.0
3291,2019,4,D,발달상권,1001159,282.0,NaN,NaN,NaN,NaN
3292,2019,4,D,발달상권,1001158,712.0,당산역_2,1.0,59.0,115500000.0
3293,2019,4,D,발달상권,1001157,279.0,서울 강동구 천호역_1,6.0,53.0,207561905.0
3294,2019,4,D,발달상권,1001156,3407.0,서울 강동구 길동역,15.0,43.0,134214845.0
3295,2019,4,D,발달상권,1001155,624.0,용산 전자상가_5,7.0,47.0,205749150.0
3296,2019,4,D,발달상권,1001154,332.0,NaN,NaN,NaN,NaN
3297,2019,4,D,발달상권,1001153,1051.0,당산역_1,2.0,46.0,227926606.0
3298,2019,4,D,발달상권,1001152,198.0,서울 광진구 강변역,1.0,184.0,754962963.0
3299,2019,4,D,발달상권,1001151,251.0,NaN,NaN,NaN,NaN
3300,2019,4,D,발달상권,1001150,797.0,서울 용산구 이태원역,10.0,101.0,540268770.0
3301,2019,4,D,발달상권,1001149,147.0,NaN,NaN,NaN,NaN
3302,2019,4,D,발달상권,1001148,83.0,NaN,NaN,NaN,NaN
3303,2019,4,D,발달상권,1001147,177.0,용산 전자상가_2,1.0,85.0,329500000.0
3304,2019,4,D,발달상권,1001146,121.0,용산구청,4.0,97.0,427643452.0
3305,2019,4,D,발달상권,1001145,1472.0,용산 전자상가_1,1.0,84.0,396797753.0
3306,2019,4,D,발달상권,1001144,800.0,NaN,NaN,NaN,NaN
3307,2019,4,D,발달상권,1001143,371.0,서울 용산구 신용산역,2.0,43.0,265250000.0
3308,2019,4,D,발달상권,1001142,215.0,NaN,NaN,NaN,NaN
3309,2019,4,D,발달상권,1001141,1270.0,압구정 로데오거리_2,10.0,60.0,316546895.0
3310,2019,4,D,발달상권,1001140,1825.0,서울 강남구 압구정역,44.0,78.0,415661955.0
3311,2019,4,D,발달상권,1001139,1291.0,NaN,NaN,NaN,NaN
3312,2019,4,D,발달상권,1001138,612.0,압구정 로데오거리_1,17.0,185.0,1592448739.0
3313,2019,4,D,발달상권,1001137,770.0,서울 강동구 둔촌동역,7.0,57.0,147921088.0
3314,2019,4,D,발달상권,1001136,860.0,오목교역,4.0,78.0,318815104.0
3315,2019,4,D,발달상권,1001135,3791.0,신사동 가로수길,53.0,62.0,249165230.0
3316,2019,4,D,발달상권,1001134,18.0,NaN,NaN,NaN,NaN
3317,2019,4,D,발달상권,1001133,917.0,청담사거리_3,1.0,85.0,493666667.0
3318,2019,4,D,발달상권,1001132,515.0,NaN,NaN,NaN,NaN
3319,2019,4,D,발달상권,1001131,1126.0,청담역_2,4.0,115.0,1346248155.0
3320,2019,4,D,발달상권,1001130,197.0,청담역_1,1.0,211.0,2374521739.0
3321,2019,4,D,발달상권,1001129,367.0,청담사거리_2,2.0,125.0,879683796.0
3322,2019,4,D,발달상권,1001128,266.0,청담사거리_1,3.0,45.0,272787086.0
3323,2019,4,D,발달상권,1001127,2565.0,NaN,NaN,NaN,NaN
3324,2019,4,D,발달상권,1001126,241.0,서울 양천구 신정네거리역_2,5.0,40.0,95888095.0
3325,2019,4,D,발달상권,1001125,427.0,학동사거리_2,3.0,64.0,381490497.0
3326,2019,4,D,발달상권,1001124,1742.0,NaN,NaN,NaN,NaN
3327,2019,4,D,발달상권,1001123,424.0,학동사거리_1,4.0,63.0,333962121.0
3328,2019,4,D,발달상권,1001122,1441.0,여의도 시범아파트앞,2.0,182.0,620081633.0
3329,2019,4,D,발달상권,1001121,456.0,NaN,NaN,NaN,NaN
3330,2019,4,D,발달상권,1001120,374.0,도산공원사거리_1,5.0,44.0,224700040.0
3331,2019,4,D,발달상권,1001119,816.0,영등포역_2,1.0,15.0,65000000.0
3332,2019,4,D,발달상권,1001118,1475.0,문래동 주민센터,2.0,116.0,554660000.0
3333,2019,4,D,발달상권,1001117,929.0,강남구 신사역_2,17.0,85.0,325645613.0
3334,2019,4,D,발달상권,1001116,438.0,NaN,NaN,NaN,NaN
3335,2019,4,D,발달상권,1001115,780.0,서울 강남구 강남구청역_2,3.0,55.0,258206349.0
3336,2019,4,D,발달상권,1001114,794.0,강남구 신사역_1,7.0,46.0,149782710.0
3337,2019,4,D,발달상권,1001113,14.0,NaN,NaN,NaN,NaN
3338,2019,4,D,발달상권,1001112,106.0,NaN,NaN,NaN,NaN
3339,2019,4,D,발달상권,1001111,509.0,서울 강남구 강남구청역_1,8.0,51.0,206854594.0
3340,2019,4,D,발달상권,1001110,2461.0,잠실역,3.0,172.0,569343362.0
3341,2019,4,D,발달상권,1001109,1848.0,강남구 논현역_4,17.0,44.0,147037302.0
3342,2019,4,D,발달상권,1001108,485.0,학동역,7.0,95.0,384118053.0
3343,2019,4,D,발달상권,1001107,1428.0,방이동 먹자골목,26.0,50.0,169955892.0
3344,2019,4,D,발달상권,1001106,148.0,서울 강남구 학동역_2,1.0,25.0,99500000.0
3345,2019,4,D,발달상권,1001105,1255.0,서울 동작구 노량진역,4.0,56.0,169085354.0
3346,2019,4,D,발달상권,1001104,76.0,NaN,NaN,NaN,NaN
3347,2019,4,D,발달상권,1001103,24.0,NaN,NaN,NaN,NaN
3348,2019,4,D,발달상권,1001102,877.0,서울 강남구 학동역_1,14.0,57.0,216431836.0
3349,2019,4,D,발달상권,1001101,3054.0,선정릉역_2,65.0,54.0,210226053.0
3350,2019,4,D,발달상권,1001100,68.0,강남구 논현역_3,1.0,33.0,131000000.0
3351,2019,4,D,발달상권,1001099,679.0,포스코사거리_2,10.0,61.0,230798810.0
3352,2019,4,D,발달상권,1001098,2126.0,포스코사거리_1,24.0,55.0,229563874.0
3353,2019,4,D,발달상권,1001096,5094.0,신도림역,9.0,83.0,374603481.0
3354,2019,4,D,발달상권,1001095,3912.0,강남구 논현역_2,51.0,60.0,219025301.0
3355,2019,4,D,발달상권,1001094,644.0,선정릉역_1,15.0,95.0,396432685.0
3356,2019,4,D,발달상권,1001093,3124.0,신천역,43.0,46.0,181457197.0
3357,2019,4,D,발달상권,1001092,1934.0,강남구 논현역_1,22.0,41.0,183604144.0
3358,2019,4,D,발달상권,1001091,5.0,NaN,NaN,NaN,NaN
3359,2019,4,D,발달상권,1001090,595.0,삼정역_2,9.0,77.0,278421717.0
3360,2019,4,D,발달상권,1001089,80.0,NaN,NaN,NaN,NaN
3361,2019,4,D,발달상권,1001088,1547.0,삼성역_1,30.0,54.0,213588680.0
3362,2019,4,D,발달상권,1001087,2149.0,서울 강남구 선릉역_2,38.0,42.0,164533452.0
3363,2019,4,D,발달상권,1001086,2.0,NaN,NaN,NaN,NaN
3364,2019,4,D,발달상권,1001085,3191.0,서울 서초구 강남역,54.0,55.0,214022006.0
3365,2019,4,D,발달상권,1001084,663.0,서울 강남구 선릉역_1,4.0,81.0,415465000.0
3366,2019,4,D,발달상권,1001083,571.0,서울 송파구 석촌역_2,17.0,56.0,229849183.0
3367,2019,4,D,발달상권,1001082,4194.0,선릉역_2,66.0,45.0,194585043.0
3368,2019,4,D,발달상권,1001081,1089.0,서울 강남구 역삼역_2,15.0,66.0,261730503.0
3369,2019,4,D,발달상권,1001080,191.0,서울 송파구 석촌역_1,7.0,45.0,191762626.0
3370,2019,4,D,발달상권,1001079,3.0,NaN,NaN,NaN,NaN
3371,2019,4,D,발달상권,1001078,2804.0,서울 강남구 강남역_2,5.0,80.0,344353438.0
3372,2019,4,D,발달상권,1001077,1393.0,선릉역_1,3.0,44.0,267426237.0
3373,2019,4,D,발달상권,1001076,667.0,NaN,NaN,NaN,NaN
3374,2019,4,D,발달상권,1001075,398.0,NaN,NaN,NaN,NaN
3375,2019,4,D,발달상권,1001074,2660.0,대림역_2,5.0,31.0,121007749.0
3376,2019,4,D,발달상권,1001073,5614.0,서울 강남구 역삼역_1,47.0,57.0,225248735.0
3377,2019,4,D,발달상권,1001072,1194.0,신대방삼거리역,21.0,41.0,131969085.0
3378,2019,4,D,발달상권,1001071,2019.0,서울 강남구 한티역,24.0,55.0,250585276.0
3379,2019,4,D,발달상권,1001070,355.0,은마아파트입구사거리_4,3.0,56.0,320507932.0
3380,2019,4,D,발달상권,1001069,283.0,은마아파트입구사거리_3,2.0,85.0,417482143.0
3381,2019,4,D,발달상권,1001068,15.0,NaN,NaN,NaN,NaN
3382,2019,4,D,발달상권,1001067,4454.0,오류동역,14.0,47.0,116718301.0
3383,2019,4,D,발달상권,1001066,2502.0,서울 강남구 강남역,17.0,52.0,225724803.0
3384,2019,4,D,발달상권,1001065,88.0,은마아파트입구사거리_1,2.0,39.0,145125000.0
3385,2019,4,D,발달상권,1001064,1862.0,대림역_1,4.0,36.0,143979453.0
3386,2019,4,D,발달상권,1001063,1427.0,교대역_4,7.0,97.0,521240600.0
3387,2019,4,D,발달상권,1001062,3386.0,서울 강남구 강남역_1,5.0,107.0,384765100.0
3388,2019,4,D,발달상권,1001061,2628.0,방배동카페골목,24.0,80.0,328609103.0
3389,2019,4,D,발달상권,1001059,23.0,NaN,NaN,NaN,NaN
3390,2019,4,D,발달상권,1001058,2799.0,역삼역_1,54.0,54.0,192626843.0
3391,2019,4,D,발달상권,1001057,1739.0,교대역_2,14.0,47.0,193311615.0
3392,2019,4,D,발달상권,1001056,524.0,서울 송파구 가락시장역,3.0,91.0,265819807.0
3393,2019,4,D,발달상권,1001055,53.0,NaN,NaN,NaN,NaN
3394,2019,4,D,발달상권,1001054,614.0,서울 강남구 대치역_2,2.0,86.0,850500000.0
3395,2019,4,D,발달상권,1001053,513.0,NaN,NaN,NaN,NaN
3396,2019,4,D,발달상권,1001052,2352.0,뱅뱅사거리_2,10.0,48.0,183369722.0
3397,2019,4,D,발달상권,1001051,5055.0,보라매공원,13.0,87.0,241202544.0
3398,2019,4,D,발달상권,1001050,2605.0,교대역_1,25.0,72.0,258934368.0
3399,2019,4,D,발달상권,1001049,2624.0,개봉동 현대아파트 인근,48.0,57.0,109020831.0
3400,2019,4,D,발달상권,1001048,1913.0,뱅뱅사거리,1.0,127.0,945333333.0
